0,NAME,state,POP_ESTIMATE_2019,FIPS
737,Campbell County, Kentucky,92861,21037
738,Elliott County, Kentucky,7510,21063
739,Larue County, Kentucky,14204,21123
740,Mercer County, Kentucky,21592,21167
741,Russell County, Kentucky,17778,21207
742,Washington County, Kentucky,12023,21229
743,Barren County, Kentucky,43884,21009
744,Hancock County, Kentucky,8720,21091
745,Hardin County, Kentucky,108527,21093
746,McLean County, Kentucky,9283,21149
747,Powell County, Kentucky,12304,21197
748,Caldwell County, Kentucky,12702,21033
749,Boyd County, Kentucky,47682,21019
750,Fayette County, Kentucky,320601,21067
751,Johnson County, Kentucky,22634,21115
752,Morgan County, Kentucky,13288,21175
753,Pulaski County, Kentucky,64350,21199
754,Adair County, Kentucky,19222,21001
755,Breathitt County, Kentucky,12977,21025
756,Hart County, Kentucky,18729,21099
757,Trimble County, Kentucky,8558,21223
758,Hickman County, Kentucky,4510,21105
759,Lyon County, Kentucky,8271,21143
760,Lewis County, Kentucky,13417,21135
761,Woodford County, Kentucky,26318,21239
762,Leslie County, Kentucky,10283,21131
763,Lawrence County, Kentucky,15671,21127
764,McCracken County, Kentucky,65268,21145
765,Brule County, South Dakota,5258,46015
766,Gregory County, South Dakota,4186,46053
767,Minnehaha County, South Dakota,188674,46099
768,Clark County, South Dakota,3685,46025
769,Kingsbury County, South Dakota,4944,46077
770,Clay County, South Dakota,13957,46027
771,Dewey County, South Dakota,5833,46041
772,Hughes County, South Dakota,17608,46065
773,Sanborn County, South Dakota,2379,46111
774,Hand County, South Dakota,3256,46059
775,Yankton County, South Dakota,22717,46135
776,Beadle County, South Dakota,18346,46005
777,Davison County, South Dakota,19871,46035
778,Jerauld County, South Dakota,2018,46073
779,Stanley County, South Dakota,3017,46117
780,Potter County, South Dakota,2315,46107
781,Charles Mix County, South Dakota,9349,46023
782,Marshall County, South Dakota,4891,46091
783,Perkins County, South Dakota,2897,46105
784,Whitley County, Kentucky,36131,21235
785,Floyd County, Kentucky,36456,21071
786,Kenton County, Kentucky,165668,21117
787,Magoffin County, Kentucky,12491,21153
788,Rowan County, Kentucky,24507,21205
789,Taylor County, Kentucky,25571,21217
790,Carlisle County, Kentucky,4784,21039
791,Estill County, Kentucky,14224,21065
792,Rapides Parish, Louisiana,130970,22079
793,Tangipahoa Parish, Louisiana,132057,22105
794,West Carroll Parish, Louisiana,11041,22123
795,Caldwell Parish, Louisiana,9992,22021
796,East Carroll Parish, Louisiana,7096,22035
797,Evangeline Parish, Louisiana,33589,22039
798,St. Bernard Parish, Louisiana,46266,22087
799,West Baton Rouge Parish, Louisiana,26101,22121
800,Red River Parish, Louisiana,8565,22081
801,Natchitoches Parish, Louisiana,38769,22069
802,Catahoula Parish, Louisiana,9766,22025
803,Franklin Parish, Louisiana,20238,22041
804,Assumption Parish, Louisiana,22478,22007
805,Vermilion Parish, Louisiana,59865,22113
806,Concordia Parish, Louisiana,19778,22029
807,Oxford County, Maine,57550,23017
808,Penobscot County, Maine,151774,23019
809,Androscoggin County, Maine,107602,23001
810,Cumberland County, Maine,292307,23005
811,York County, Maine,204316,23031
812,Somerset County, Maine,50520,23025
813,Worcester County, Maryland,51765,24047
814,Talbot County, Maryland,37167,24041
815,Barnstable County, Massachusetts,213496,25001
816,Berkshire County, Massachusetts,126425,25003
817,Plymouth County, Massachusetts,515303,25023
818,Norfolk County, Massachusetts,700437,25021
819,Nantucket County, Massachusetts,11168,25019
820,Allegan County, Michigan,116143,26005
821,Alger County, Michigan,9151,26003
822,Oceana County, Michigan,26416,26127
823,Clare County, Michigan,30651,26035
824,Isabella County, Michigan,70688,26073
825,Tuscola County, Michigan,52939,26157
826,Alpena County, Michigan,28520,26007
827,Midland County, Michigan,83355,26111
828,Oscoda County, Michigan,8248,26135
829,Clinton County, Michigan,78389,26037
830,Gratiot County, Michigan,40916,26057
831,Lenawee County, Michigan,98381,26091
832,Montcalm County, Michigan,63413,26117
833,St. Clair County, Michigan,159247,26147
834,Washtenaw County, Michigan,367000,26161
835,Cass County, Michigan,51523,26027
836,Roscommon County, Michigan,23851,26143
837,Branch County, Michigan,43513,26023
838,Jackson County, Michigan,158636,26075
839,Macomb County, Michigan,870325,26099
840,Baraga County, Michigan,8421,26013
841,Eaton County, Michigan,109456,26045
842,Upson County, Georgia,26236,13293
843,Washington County, Georgia,20436,13303
844,White County, Georgia,29489,13311
845,Peach County, Georgia,27145,13225
846,Paulding County, Georgia,159825,13223
847,Pierce County, Georgia,19250,13229
848,Pike County, Georgia,18327,13231
849,Richmond County, Georgia,201852,13245
850,Screven County, Georgia,13989,13251
851,Tattnall County, Georgia,25382,13267
852,Berrien County, Georgia,19152,13019
853,Montgomery County, Illinois,28828,17135
854,Whiteside County, Illinois,56016,17195
855,Adams County, Illinois,66085,17001
856,Clinton County, Illinois,37634,17027
857,DeKalb County, Illinois,104366,17037
858,Edwards County, Illinois,6455,17047
859,Jasper County, Illinois,9594,17079
860,Jefferson County, Illinois,37985,17081
861,Vermilion County, Illinois,77563,17183
862,Will County, Illinois,689315,17197
863,Williamson County, Illinois,67102,17199
864,Clark County, Illinois,15716,17023
865,Douglas County, Illinois,19623,17041
866,Effingham County, Illinois,34137,17049
867,Fulton County, Illinois,35092,17057
868,Greene County, Illinois,13132,17061
869,Hamilton County, Illinois,8176,17065
870,Hardin County, Illinois,3939,17069
871,Henry County, Illinois,49267,17073
872,Johnson County, Illinois,12494,17087
873,Knox County, Illinois,50508,17095
874,Livingston County, Illinois,36040,17105
875,Scott County, Illinois,5005,17171
876,Tazewell County, Illinois,133195,17179
877,Warren County, Illinois,17146,17187
878,Harrison County, Indiana,39940,18061
879,LaPorte County, Indiana,110154,18091
880,Wabash County, Indiana,31389,18169
881,Jasper County, Indiana,33447,18073
882,Martin County, Indiana,10212,18101
883,Porter County, Indiana,168636,18127
884,Ripley County, Indiana,28391,18137
885,Spencer County, Indiana,20447,18147
886,Tipton County, Indiana,15162,18159
887,Vigo County, Indiana,107459,18167
888,Warrick County, Indiana,62280,18173
889,DeKalb County, Indiana,42927,18033
890,LaGrange County, Indiana,39193,18087
891,Rush County, Indiana,16641,18139
892,Boone County, Indiana,65544,18011
893,Gogebic County, Michigan,15061,26053
894,Meeker County, Minnesota,23105,27093
895,Rice County, Minnesota,66185,27131
896,Red Lake County, Minnesota,4015,27125
897,Clay County, Minnesota,63446,27027
898,Fillmore County, Minnesota,20949,27045
899,Polk County, Minnesota,31521,27119
900,Sibley County, Minnesota,14892,27143
901,Watonwan County, Minnesota,10972,27165
902,Big Stone County, Minnesota,4996,27011
903,Cass County, Minnesota,29268,27021
904,Hubbard County, Minnesota,21019,27057
905,Martin County, Minnesota,19852,27091
906,Nobles County, Minnesota,21734,27105
907,Sherburne County, Minnesota,94463,27141
908,Carver County, Minnesota,101949,27019
909,McLeod County, Minnesota,35832,27085
910,Ramsey County, Minnesota,544442,27123
911,Winona County, Minnesota,50725,27169
912,Dodge County, Minnesota,20669,27039
913,Crow Wing County, Minnesota,64217,27035
914,Wright County, Minnesota,134438,27171
915,Lincoln County, Minnesota,5677,27081
916,Mille Lacs County, Minnesota,25865,27095
917,Carlton County, Minnesota,35633,27017
918,Kanabec County, Minnesota,16089,27065
919,St. Clair County, Alabama,87989,1115
920,Cullman County, Alabama,82853,1043
921,Houston County, Alabama,104702,1069
922,Tuscaloosa County, Alabama,207305,1125
923,Coffee County, Alabama,51662,1031
924,Chilton County, Alabama,44055,1021
925,Coosa County, Alabama,10757,1037
926,Etowah County, Alabama,102748,1055
927,Lamar County, Alabama,13885,1075
928,Butler County, Alabama,19828,1013
929,Walker County, Alabama,64110,1127
930,Greene County, Alabama,8324,1063
931,Bullock County, Alabama,10248,1011
932,Chambers County, Alabama,33660,1017
933,Haines Borough, Alaska,2518,2100
934,Juneau City and Borough, Alaska,32227,2110
935,Yukon-Koyukuk Census Area, Alaska,5377,2290
936,Denali Borough, Alaska,2246,2068
937,Hoonah-Angoon Census Area, Alaska,2139,2105
938,Wrangell City and Borough, Alaska,2502,2275
939,Pima County, Arizona,1027207,4019
940,Gila County, Arizona,53546,4007
941,Cochise County, Arizona,125867,4003
942,Apache County, Arizona,71511,4001
943,Yuma County, Arizona,209468,4027
944,Navajo County, Arizona,109270,4017
945,Clay County, Arkansas,14889,5021
946,Drew County, Arkansas,18417,5043
947,Randolph County, Arkansas,17695,5121
948,Boone County, Arkansas,37331,5009
949,Lincoln County, Arkansas,13455,5079
950,Crittenden County, Arkansas,48672,5035
951,Faulkner County, Arkansas,123624,5045
952,Walker County, Georgia,69039,13295
953,Gwinnett County, Georgia,915046,13135
954,Barrow County, Georgia,78991,13013
955,Charlton County, Georgia,13040,13049
956,Clinch County, Georgia,6686,13065
957,Bartow County, Georgia,104919,13015
958,Douglas County, Georgia,143316,13097
959,Grady County, Georgia,24828,13131
960,Hancock County, Georgia,8515,13141
961,Whitfield County, Georgia,104237,13313
962,Macon County, Georgia,13305,13193
963,Troup County, Georgia,69919,13285
964,Harris County, Georgia,34105,13145
965,Schley County, Georgia,5221,13249
966,Worth County, Georgia,20494,13321
967,Dooly County, Georgia,13736,13093
968,Evans County, Georgia,10687,13109
969,Webster County, Georgia,2610,13307
970,Effingham County, Georgia,60477,13103
971,Glascock County, Georgia,2996,13125
972,Quitman County, Georgia,2289,13239
973,Chatham County, Georgia,288496,13051
974,Johnson County, Georgia,9691,13167
975,Lanier County, Georgia,10380,13173
976,Madison County, Georgia,29218,13195
977,Mitchell County, Georgia,22244,13205
978,Tift County, Georgia,40541,13277
979,Polk County, Georgia,41908,13233
980,Talbot County, Georgia,6321,13263
981,Terrell County, Georgia,8737,13273
982,Thomas County, Georgia,44630,13275
983,Wilkinson County, Georgia,9010,13319
984,Oglethorpe County, Georgia,14931,13221
985,Randolph County, Georgia,6973,13243
986,Ware County, Georgia,35593,13299
987,Wayne County, Georgia,29788,13305
988,Wilcox County, Georgia,8824,13315
989,Baldwin County, Georgia,45111,13009
990,Bulloch County, Georgia,76120,13031
991,Clay County, Georgia,2951,13061
992,Echols County, Georgia,3981,13101
993,DeKalb County, Georgia,749323,13089
994,Haralson County, Georgia,29227,13143
995,Jefferson County, Georgia,15618,13163
996,Lincoln County, Georgia,7856,13181
997,Murray County, Georgia,39724,13213
998,Pulaski County, Georgia,11216,13235
999,Rabun County, Georgia,16645,13241
1000,Towns County, Georgia,11617,13281
1001,Treutlen County, Georgia,6795,13283
1002,Irwin County, Georgia,9320,13155
1003,Appling County, Georgia,18440,13001
1004,Shelby County, Ohio,48749,39149
1005,Williams County, Ohio,36816,39171
1006,Columbiana County, Ohio,103190,39029
1007,Fulton County, Ohio,42253,39051
1008,Gallia County, Ohio,30088,39053
1009,Mahoning County, Ohio,229961,39099
1010,Scioto County, Ohio,76040,39145
1011,Morrow County, Ohio,35043,39117
1012,Marion County, Arkansas,16476,5089
1013,Searcy County, Arkansas,7908,5129
1014,Benton County, Arkansas,265759,5007
1015,Hot Spring County, Arkansas,33597,5059
1016,Madison County, Arkansas,16211,5087
1017,Dolores County, Colorado,1857,8033
1018,Jackson County, Colorado,1261,8057
1019,Montezuma County, Colorado,26031,8083
1020,Boulder County, Colorado,322510,8013
1021,Yuma County, Colorado,10003,8125
1022,Routt County, Colorado,25072,8107
1023,Clear Creek County, Colorado,9495,8019
1024,Pueblo County, Colorado,165982,8101
1025,Park County, Colorado,17867,8093
1026,Mesa County, Colorado,151218,8077
1027,El Paso County, Colorado,698974,8041
1028,Arapahoe County, Colorado,644560,8005
1029,New Castle County, Delaware,556165,10003
1030,Kent County, Delaware,176699,10001
1031,Litchfield County, Connecticut,182002,9005
1032,Palm Beach County, Florida,1465027,12099
1033,Miami-Dade County, Florida,2699428,12086
1034,Franklin County, Florida,11811,12037
1035,Hamilton County, Florida,14326,12047
1036,Sumter County, Florida,125044,12119
1037,Holmes County, Florida,19432,12059
1038,Lee County, Florida,737468,12071
1039,Collier County, Florida,371453,12021
1040,Pasco County, Florida,524602,12101
1041,Highlands County, Florida,103437,12055
1042,DeSoto County, Florida,36903,12027
1043,Columbia County, Florida,69968,12023
1044,Putnam County, Florida,73252,12107
1045,Union County, Florida,15303,12125
1046,Levy County, Florida,40403,12075
1047,Volusia County, Florida,536487,12127
1048,Madison County, Florida,18460,12079
1049,Escambia County, Florida,313491,12033
1050,Okaloosa County, Florida,203794,12091
1051,Lumpkin County, Georgia,32402,13187
1052,Miller County, Georgia,5787,13201
1053,Oconee County, Georgia,38132,13219
1054,Henry County, Georgia,225356,13151
1055,Long County, Georgia,18692,13183
1056,Stephens County, Georgia,25750,13257
1057,Jeff Davis County, Georgia,15036,13161
1058,Calhoun County, Georgia,6365,13037
1059,Bibb County, Georgia,153200,13021
1060,Marion County, Georgia,8432,13197
1061,Bleckley County, Georgia,12807,13023
1062,Franklin County, Georgia,22766,13119
1063,Lamar County, Georgia,18672,13171
1064,Emanuel County, Georgia,22533,13107
1065,Jasper County, Georgia,13916,13159
1066,Liberty County, Georgia,61349,13179
1067,Seminole County, Georgia,8321,13253
1068,Twiggs County, Georgia,8229,13289
1069,Taylor County, Georgia,8116,13269
1070,Toombs County, Georgia,26972,13279
1071,Preble County, Ohio,41093,39135
1072,Allen County, Ohio,103175,39003
1073,Crawford County, Ohio,41821,39033
1074,Guernsey County, Ohio,39111,39059
1075,Mercer County, Ohio,40884,39107
1076,Clark County, Ohio,134726,39023
1077,Lorain County, Ohio,307670,39093
1078,Montgomery County, Ohio,531670,39113
1079,Warren County, Ohio,229132,39165
1080,Ashtabula County, Ohio,97830,39007
1081,Kay County, Oklahoma,44402,40071
1082,Craig County, Oklahoma,14390,40035
1083,Canadian County, Oklahoma,140455,40017
1084,Latimer County, Oklahoma,10348,40077
1085,Texas County, Oklahoma,20805,40139
1086,Pushmataha County, Oklahoma,11128,40127
1087,Johnston County, Oklahoma,11064,40069
1088,Beaver County, Oklahoma,5377,40007
1089,Hughes County, Oklahoma,13372,40063
1090,Comanche County, Oklahoma,121762,40031
1091,Adair County, Oklahoma,22220,40001
1092,Stephens County, Oklahoma,43647,40137
1093,Carter County, Oklahoma,48319,40019
1094,Greer County, Oklahoma,5861,40055
1095,McIntosh County, Oklahoma,19725,40091
1096,Murray County, Oklahoma,13946,40099
1097,Ottawa County, Oklahoma,31454,40115
1098,Wagoner County, Oklahoma,78958,40145
1099,Caddo County, Oklahoma,29242,40015
1100,Muskogee County, Oklahoma,68736,40101
1101,Bryan County, Oklahoma,46457,40013
1102,Jackson County, Oregon,216574,41029
1103,Grant County, Oregon,7189,41023
1104,Clackamas County, Oregon,410463,41005
1105,Tillamook County, Oregon,26389,41057
1106,Josephine County, Oregon,86251,41033
1107,Umatilla County, Oregon,77129,41059
1108,Columbia County, Oregon,51375,41009
1109,Wasco County, Oregon,26130,41065
1110,Montgomery County, Georgia,9058,13209
1111,Rockdale County, Georgia,89717,13247
1112,Wheeler County, Georgia,7928,13309
1113,Banks County, Georgia,18708,13011
1114,Clarke County, Georgia,126176,13059
1115,Glynn County, Georgia,84470,13127
1116,Jackson County, Georgia,67885,13157
1117,Jones County, Georgia,28579,13169
1118,Muscogee County, Georgia,195739,13215
1119,Stewart County, Georgia,6293,13259
1120,Turner County, Georgia,7943,13287
1121,Atkinson County, Georgia,8239,13003
1122,Baker County, Georgia,3132,13007
1123,Candler County, Georgia,10812,13043
1124,Carroll County, Georgia,117183,13045
1125,Crisp County, Georgia,22713,13081
1126,Cobb County, Georgia,751218,13067
1127,Dade County, Georgia,16197,13083
1128,Brooks County, Georgia,15590,13027
1129,Elbert County, Georgia,19166,13105
1130,Jenkins County, Georgia,8793,13165
1131,Newton County, Georgia,108079,13217
1132,Colquitt County, Georgia,45486,13071
1133,Clayton County, Georgia,283538,13063
1134,Hall County, Georgia,198667,13139
1135,Maui County, Hawaii,165979,15009
1136,Oneida County, Idaho,4385,16071
1137,Gem County, Idaho,17331,16045
1138,Adams County, Idaho,4097,16003
1139,Jerome County, Idaho,23730,16053
1140,Lewis County, Idaho,3838,16061
1141,Owyhee County, Idaho,11552,16073
1142,Boundary County, Idaho,11845,16021
1143,Caribou County, Idaho,6953,16029
1144,Bannock County, Idaho,85765,16005
1145,Bonneville County, Idaho,114392,16019
1146,Canyon County, Idaho,217633,16027
1147,Latah County, Idaho,39505,16057
1148,Sangamon County, Illinois,196861,17167
1149,Randolph County, Illinois,32295,17157
1150,Ogle County, Illinois,51025,17141
1151,Morgan County, Illinois,34247,17137
1152,White County, Illinois,13868,17193
1153,Henderson County, Illinois,6809,17071
1154,McLean County, Illinois,172578,17113
1155,Perry County, Illinois,21251,17145
1156,Rock Island County, Illinois,143873,17161
1157,Wabash County, Illinois,11546,17185
1158,Cumberland County, Illinois,10836,17035
1159,Jo Daviess County, Illinois,21588,17085
1160,Lawrence County, Illinois,16033,17101
1161,Marshall County, Illinois,11679,17123
1162,Christian County, Illinois,32931,17021
1163,Jackson County, Illinois,57977,17077
1164,Peoria County, Illinois,182770,17143
1165,Piatt County, Illinois,16401,17147
1166,Stark County, Illinois,5447,17175
1167,Bond County, Illinois,16589,17005
1168,Carroll County, Illinois,14466,17015
1169,Jersey County, Illinois,21937,17083
1170,Howard County, Maryland,318855,24027
1171,Prince George's County, Maryland,908670,24033
1172,Anne Arundel County, Maryland,571275,24003
1173,Baltimore County, Maryland,828018,24005
1174,Frederick County, Maryland,251422,24021
1175,Calvert County, Maryland,91511,24009
1176,Garrett County, Maryland,29235,24023
1177,Kent County, Maryland,19536,24029
1178,Montgomery County, Maryland,1043530,24031
1179,Bethel Census Area, Alaska,18134,2050
1180,North Slope Borough, Alaska,9792,2185
1181,Sitka City and Borough, Alaska,8640,2220
1182,Fairbanks North Star Borough, Alaska,99072,2090
1183,Ketchikan Gateway Borough, Alaska,13800,2130
1184,Matanuska-Susitna Borough, Alaska,105369,2170
1185,Nome Census Area, Alaska,9988,2180
1186,Dillingham Census Area, Alaska,4961,2070
1187,Yakutat City and Borough, Alaska,649,2282
1188,Lake and Peninsula Borough, Alaska,1393,2164
1189,Southeast Fairbanks Census Area, Alaska,6878,2240
1190,Anchorage Municipality, Alaska,293531,2020
1191,Aleutians East Borough, Alaska,3385,2013
1192,Valdez-Cordova Census Area, Alaska,9243,2261
1193,Kenai Peninsula Borough, Alaska,58464,2122
1194,Skagway Municipality, Alaska,1107,2230
1195,Prince of Wales-Hyder Census Area, Alaska,6407,2198
1196,Petersburg Borough, Alaska,3257,2195
1197,Kusilvak Census Area, Alaska,8250,2158
1198,Maricopa County, Arizona,4328810,4013
1199,Graham County, Arizona,37996,4009
1200,Santa Cruz County, Arizona,46480,4023
1201,La Paz County, Arizona,20793,4012
1202,Mohave County, Arizona,207695,4015
1203,Coconino County, Arizona,141274,4005
1204,Yavapai County, Arizona,228067,4025
1205,Greenlee County, Arizona,9522,4011
1206,Pinal County, Arizona,432793,4021
1207,Nevada County, Arkansas,8351,5099
1208,Cross County, Arkansas,16824,5037
1209,Dallas County, Arkansas,7279,5039
1210,Columbia County, Arkansas,23776,5027
1211,Saline County, Arkansas,119415,5125
1212,Van Buren County, Arkansas,16642,5141
1213,Izard County, Arkansas,13570,5065
1214,Independence County, Arkansas,37427,5063
1215,Logan County, Arkansas,21668,5083
1216,Grant County, Arkansas,18126,5053
1217,Franklin County, Arkansas,17738,5047
1218,Pike County, Arkansas,10756,5109
1219,Jefferson County, Arkansas,69282,5069
1220,Montgomery County, Arkansas,8950,5097
1221,Scott County, Arkansas,10376,5127
1222,Sebastian County, Arkansas,127591,5131
1223,Crawford County, Arkansas,62739,5033
1224,Chicot County, Arkansas,10615,5017
1225,Johnson County, Arkansas,26372,5071
1226,Lee County, Arkansas,9194,5077
1227,Marion County, Iowa,33172,19125
1228,Washington County, Iowa,22100,19183
1229,Wright County, Iowa,12739,19197
1230,Cass County, Iowa,13091,19029
1231,Cherokee County, Iowa,11343,19035
1232,Crawford County, Iowa,17034,19047
1233,Des Moines County, Iowa,39386,19057
1234,Fayette County, Iowa,19803,19065
1235,Harrison County, Iowa,14089,19085
1236,Kossuth County, Iowa,14978,19109
1237,Mills County, Iowa,15034,19129
1238,Monona County, Iowa,8730,19133
1239,Muscatine County, Iowa,42889,19139
1240,Osceola County, Iowa,6052,19143
1241,Polk County, Iowa,479612,19153
1242,Webster County, Iowa,36545,19187
1243,Story County, Iowa,96941,19169
1244,Woodbury County, Iowa,102586,19193
1245,Black Hawk County, Iowa,132393,19013
1246,Grundy County, Iowa,12299,19075
1247,Jones County, Iowa,20559,19105
1248,Mitchell County, Iowa,10608,19131
1249,Montgomery County, Iowa,10053,19137
1250,Sac County, Iowa,9802,19161
1251,Plymouth County, Iowa,25068,19149
1252,Buchanan County, Iowa,21118,19019
1253,Clinton County, Iowa,46909,19045
1254,Decatur County, Iowa,7979,19053
1255,Jefferson County, Iowa,18148,19101
1256,Allamakee County, Iowa,13813,19005
1257,Linn County, Iowa,223861,19113
1258,Dallas County, Iowa,87099,19049
1259,O'Brien County, Iowa,13835,19141
1260,Stanton County, Kansas,2052,20187
1261,Meade County, Kansas,4180,20119
1262,Montgomery County, Kansas,32521,20125
1263,Pratt County, Kansas,9452,20151
1264,Rawlins County, Kansas,2502,20153
1265,Anderson County, Kansas,7835,20003
1266,Ellsworth County, Kansas,6231,20053
1267,Geary County, Kansas,34025,20061
1268,Ford County, Kansas,34179,20057
1269,Russell County, Kansas,6948,20167
1270,Marshall County, Kansas,9749,20117
1271,Allen County, Kansas,12556,20001
1272,Cheyenne County, Kansas,2665,20023
1273,Cowley County, Kansas,35351,20035
1274,Elk County, Kansas,2523,20049
1275,Franklin County, Kansas,25558,20059
1276,Hodgeman County, Kansas,1876,20083
1277,Jewell County, Kansas,2885,20089
1278,Rice County, Kansas,9658,20159
1279,Stafford County, Kansas,4181,20185
1280,Osage County, Kansas,15881,20139
1281,Coffey County, Kansas,8254,20031
1282,Crawford County, Kansas,38968,20037
1283,Greenwood County, Kansas,6081,20073
1284,Carroll County, Maryland,167699,24013
1285,Queen Anne's County, Maryland,49632,24035
1286,St. Mary's County, Maryland,112290,24037
1287,Charles County, Maryland,159428,24017
1288,Dorchester County, Maryland,32138,24019
1289,Washington County, Maryland,150109,24043
1290,Wicomico County, Maryland,102539,24045
1291,Cecil County, Maryland,102552,24015
1292,Caroline County, Maryland,33049,24011
1293,Suffolk County, Massachusetts,796605,25025
1294,Dukes County, Massachusetts,17312,25007
1295,Middlesex County, Massachusetts,1600842,25017
1296,Bristol County, Massachusetts,561037,25005
1297,Hampden County, Massachusetts,467871,25013
1298,Essex County, Massachusetts,783676,25009
1299,Franklin County, Massachusetts,70577,25011
1300,Worcester County, Massachusetts,824772,25027
1301,Hampshire County, Massachusetts,161032,25015
1302,Chippewa County, Michigan,37629,26033
1303,Monroe County, Michigan,149727,26115
1304,Oakland County, Michigan,1253185,26125
1305,Hillsdale County, Michigan,45757,26059
1306,Muskegon County, Michigan,173297,26121
1307,Leelanau County, Michigan,21652,26089
1308,Lapeer County, Michigan,88038,26087
1309,Sanilac County, Michigan,41295,26151
1310,Keweenaw County, Michigan,2111,26083
1311,Ontonagon County, Michigan,5877,26131
1312,Ottawa County, Michigan,286558,26139
1313,Alcona County, Michigan,10353,26001
1314,Ionia County, Michigan,64300,26067
1315,Kalkaska County, Michigan,17585,26079
1316,Berrien County, Michigan,154133,26021
1317,Ogemaw County, Michigan,20898,26129
1318,Wexford County, Michigan,33256,26165
1319,Crawford County, Michigan,13892,26039
1320,Dickinson County, Michigan,25439,26043
1321,Huron County, Michigan,31349,26063
1322,Ingham County, Michigan,290587,26065
1323,Mason County, Michigan,28954,26105
1324,Menominee County, Michigan,23074,26109
1325,Missaukee County, Michigan,15028,26113
1326,St. Joseph County, Michigan,60836,26149
1327,Van Buren County, Michigan,75358,26159
1328,Arenac County, Michigan,15070,26011
1329,Barry County, Michigan,60540,26015
1330,Iron County, Michigan,11152,26071
1331,Benzie County, Michigan,17615,26019
1332,Schoolcraft County, Michigan,8048,26153
1333,Wayne County, Michigan,1757299,26163
1334,Grand Traverse County, Michigan,92181,26055
1335,Mackinac County, Michigan,10780,26097
1336,Genesee County, Michigan,407875,26049
1337,Labette County, Kansas,20119,20099
1338,Sedgwick County, Kansas,513375,20173
1339,Republic County, Kansas,4658,20157
1340,Graham County, Kansas,2519,20065
1341,Douglas County, Kansas,120290,20045
1342,Sheridan County, Kansas,2506,20179
1343,Gray County, Kansas,6039,20069
1344,Todd County, South Dakota,10195,46121
1345,Oglala Lakota County, South Dakota,14335,46102
1346,Klickitat County, Washington,21721,53039
1347,Grays Harbor County, Washington,72779,53027
1348,Wahkiakum County, Washington,4268,53069
1349,Grant County, Washington,95502,53025
1350,Snohomish County, Washington,798808,53061
1351,Summers County, West Virginia,12848,54089
1352,Greenbrier County, West Virginia,35155,54025
1353,Mineral County, West Virginia,27167,54057
1354,Lewis County, West Virginia,16166,54041
1355,Pocahontas County, West Virginia,8450,54075
1356,Randolph County, West Virginia,28930,54083
1357,Wirt County, West Virginia,5798,54105
1358,Clay County, West Virginia,8709,54015
1359,Monongalia County, West Virginia,105474,54061
1360,Wetzel County, West Virginia,15436,54103
1361,Kanawha County, West Virginia,183279,54039
1362,Preston County, West Virginia,33683,54077
1363,Ritchie County, West Virginia,9844,54085
1364,Lincoln County, West Virginia,20850,54043
1365,Braxton County, West Virginia,14190,54007
1366,Boone County, West Virginia,22368,54005
1367,Wyoming County, West Virginia,21281,54109
1368,Dunn County, Wisconsin,44759,55033
1369,Grant County, Wisconsin,51733,55043
1370,Sheboygan County, Wisconsin,115178,55117
1371,Menominee County, Wisconsin,4558,55078
1372,Buffalo County, Wisconsin,13126,55011
1373,La Crosse County, Wisconsin,117894,55063
1374,Marathon County, Wisconsin,135396,55073
1375,Trempealeau County, Wisconsin,29499,55121
1376,Dodge County, Wisconsin,87715,55027
1377,Vilas County, Wisconsin,21751,55125
1378,Manitowoc County, Wisconsin,79185,55071
1379,Burnett County, Wisconsin,15289,55013
1380,Door County, Wisconsin,27472,55029
1381,Fond du Lac County, Wisconsin,102597,55039
1382,Pepin County, Wisconsin,7265,55091
1383,Richland County, Wisconsin,17459,55103
1384,Waushara County, Wisconsin,24193,55137
1385,Lafayette County, Wisconsin,16715,55065
1386,Pierce County, Wisconsin,41977,55093
1387,Calumet County, Wisconsin,49928,55015
1388,Kenosha County, Wisconsin,168524,55059
1389,Johnson County, Wyoming,8487,56019
1390,Wallace County, Kansas,1574,20199
1391,Chase County, Kansas,2637,20017
1392,Stevens County, Kansas,5603,20189
1393,Smith County, Kansas,3627,20183
1394,Grant County, Kansas,7467,20067
1395,Antrim County, Michigan,23206,26009
1396,Houghton County, Michigan,36070,26061
1397,Livingston County, Michigan,189754,26093
1398,Iosco County, Michigan,25197,26069
1399,Lake County, Michigan,11852,26085
1400,Manistee County, Michigan,24457,26101
1401,Jackson County, Kansas,13266,20085
1402,Kingman County, Kansas,7340,20095
1403,Logan County, Kansas,2805,20109
1404,Nemaha County, Kansas,10121,20131
1405,Pottawatomie County, Kansas,23847,20149
1406,Wyandotte County, Kansas,164861,20209
1407,Cherokee County, Kansas,20179,20021
1408,Butler County, Kansas,66698,20015
1409,Clay County, Kansas,8082,20027
1410,Lincoln County, Kansas,3044,20105
1411,Saline County, Kansas,54701,20169
1412,Sumner County, Kansas,23114,20191
1413,Trego County, Kansas,2840,20195
1414,Wabaunsee County, Kansas,6889,20197
1415,Wilson County, Kansas,8688,20205
1416,Mitchell County, Kansas,6145,20123
1417,Osborne County, Kansas,3530,20141
1418,Atchison County, Kansas,16268,20005
1419,Finney County, Kansas,36750,20055
1420,Hamilton County, Kansas,2591,20075
1421,Leavenworth County, Kansas,80745,20103
1422,Washington County, Kansas,5493,20201
1423,Wichita County, Kansas,2130,20203
