,FIPS,POP_ESTIMATE_2018,FIPStxt,POVALL_2018,PCTPOVALL_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018
1121,21223,8515.0,21223.0,1393.0,16.5,167.0,4.3,51674.0,103.0
1122,21225,14505.0,21225.0,2327.0,16.3,300.0,5.0,47067.0,93.8
1123,21227,131264.0,21227.0,20486.0,16.5,2372.0,3.7,53478.0,106.6
1124,21229,12084.0,21229.0,1644.0,13.8,232.0,3.7,50246.0,100.1
1125,21231,20468.0,21231.0,5629.0,28.1,534.0,7.0,33701.0,67.1
1126,21233,13111.0,21233.0,2329.0,18.4,246.0,4.2,47132.0,93.9
1127,21235,36242.0,21235.0,8849.0,25.7,696.0,5.0,36863.0,73.4
1128,21237,7177.0,21237.0,2202.0,31.4,146.0,7.7,30144.0,60.1
1129,21239,26533.0,21239.0,2438.0,9.4,457.0,3.1,66164.0,131.8
1130,22000,4659978.0,22000.0,848005.0,18.7,102704.0,4.9,48021.0,100.0
1131,22001,62190.0,22001.0,15378.0,25.2,1287.0,5.4,40484.0,84.3
1132,22003,25605.0,22003.0,4177.0,19.6,494.0,5.6,44395.0,92.4
1133,22005,124672.0,22005.0,13341.0,10.8,2609.0,4.1,77758.0,161.9
1134,22007,22300.0,22007.0,4562.0,20.7,596.0,6.7,48120.0,100.2
1135,22009,40462.0,22009.0,10158.0,27.4,876.0,5.7,37731.0,78.6
1136,22011,37253.0,22011.0,5528.0,15.4,773.0,5.3,57005.0,118.7
1137,22013,13308.0,22013.0,3481.0,26.9,331.0,5.8,34047.0,70.9
1138,22015,127185.0,22015.0,17888.0,14.4,2464.0,4.3,56754.0,118.2
1139,22017,242922.0,22017.0,52996.0,22.4,5751.0,5.5,40467.0,84.3
1140,22019,203112.0,22019.0,29744.0,14.9,4195.0,3.8,50531.0,105.2
1141,22021,9960.0,22021.0,1950.0,20.8,219.0,5.7,40842.0,85.1
1142,22023,6968.0,22023.0,962.0,13.9,143.0,3.5,57299.0,119.3
1143,22025,9608.0,22025.0,2273.0,26.0,230.0,6.8,35812.0,74.6
1144,22027,15944.0,22027.0,4245.0,32.7,303.0,5.2,33659.0,70.1
1145,22029,19572.0,22029.0,4923.0,27.2,489.0,7.0,35840.0,74.6
1146,22031,27436.0,22031.0,4959.0,18.3,618.0,5.7,44457.0,92.6
1147,22033,440956.0,22033.0,71761.0,16.7,10045.0,4.3,52945.0,110.3
1148,22035,7037.0,22035.0,2720.0,45.7,203.0,10.3,27714.0,57.7
1149,22037,19305.0,22037.0,3319.0,19.6,374.0,4.7,45174.0,94.1
1150,22039,33443.0,22039.0,8748.0,27.3,697.0,5.8,34113.0,71.0
1151,22041,20156.0,22041.0,5318.0,27.3,521.0,7.1,34446.0,71.7
1152,22043,22482.0,22043.0,3891.0,20.0,476.0,5.9,43502.0,90.6
1153,22045,70941.0,22045.0,16816.0,24.1,1675.0,5.8,42909.0,89.4
1154,22047,32721.0,22047.0,6880.0,23.8,878.0,6.2,47917.0,99.8
1155,22049,15902.0,22049.0,3206.0,21.6,315.0,4.6,40828.0,85.0
1156,22051,434051.0,22051.0,67200.0,15.6,9404.0,4.4,50871.0,105.9
1157,22053,31582.0,22053.0,5462.0,17.7,637.0,4.7,44492.0,92.7
1158,22055,242782.0,22055.0,36301.0,15.3,5072.0,4.5,57821.0,120.4
1159,22057,98115.0,22057.0,15989.0,16.6,1981.0,4.7,52651.0,109.6
1160,22059,14917.0,22059.0,2659.0,19.5,276.0,4.4,45742.0,95.3
1161,22061,47196.0,22061.0,10940.0,25.8,1138.0,5.2,36525.0,76.1
1162,22063,139567.0,22063.0,15562.0,11.3,2751.0,4.1,63088.0,131.4
1163,22065,11161.0,22065.0,4000.0,41.7,301.0,8.3,28452.0,59.2
1164,22067,25398.0,22067.0,6738.0,27.4,833.0,8.2,34023.0,70.9
1165,22069,38659.0,22069.0,11951.0,32.8,961.0,5.8,36298.0,75.6
1166,22071,391006.0,22071.0,90329.0,23.8,8954.0,5.0,38855.0,80.9
1167,22073,154475.0,22073.0,31790.0,21.3,3661.0,5.2,44371.0,92.4
1168,22075,23410.0,22075.0,3582.0,15.5,462.0,4.6,58643.0,122.1
1169,22077,21940.0,22077.0,4428.0,20.3,536.0,5.4,46603.0,97.0
1170,22079,130562.0,22079.0,24641.0,19.4,2935.0,5.3,48116.0,100.2
1171,22081,8477.0,22081.0,1911.0,23.1,179.0,4.4,36865.0,76.8
1172,22083,20192.0,22083.0,5051.0,26.2,519.0,6.2,35103.0,73.1
1173,22085,24032.0,22085.0,5430.0,23.1,467.0,5.2,36423.0,75.8
1174,22087,46721.0,22087.0,9306.0,20.1,978.0,5.0,43983.0,91.6
1175,22089,52879.0,22089.0,6652.0,12.8,1094.0,4.4,67585.0,140.7
1176,22091,10262.0,22091.0,1983.0,19.6,284.0,6.6,38699.0,80.6
1177,22093,21037.0,22093.0,3492.0,16.8,576.0,6.2,53903.0,112.2
1178,22095,43184.0,22095.0,7766.0,18.2,1117.0,5.7,50830.0,105.8
1179,22097,82764.0,22097.0,26696.0,32.7,1992.0,6.2,36624.0,76.3
1180,22099,53621.0,22099.0,10179.0,19.3,1173.0,5.2,46229.0,96.3
1181,22101,49774.0,22101.0,10285.0,21.0,1325.0,6.6,39764.0,82.8
1182,22103,258111.0,22103.0,30253.0,11.8,4928.0,4.2,67054.0,139.6
1183,22105,133777.0,22105.0,23304.0,17.9,2979.0,5.5,47128.0,98.1
1184,22107,4462.0,22107.0,1404.0,31.6,113.0,7.7,28962.0,60.3
1185,22109,111021.0,22109.0,18950.0,17.3,2323.0,5.0,51665.0,107.6
1186,22111,22330.0,22111.0,3924.0,18.0,519.0,5.7,43584.0,90.8
1187,22113,59830.0,22113.0,10826.0,18.3,1276.0,5.3,48263.0,100.5
1188,22115,48860.0,22115.0,7951.0,17.5,1057.0,6.6,47664.0,99.3
1189,22117,46582.0,22117.0,11028.0,24.6,968.0,5.7,36850.0,76.7
1190,22119,38798.0,22119.0,9764.0,26.0,897.0,6.1,35070.0,73.0
1191,22121,26427.0,22121.0,3299.0,12.8,601.0,4.4,58205.0,121.2
1192,22123,10982.0,22123.0,2455.0,23.3,358.0,9.2,39332.0,81.9
1193,22125,15460.0,22125.0,2470.0,24.4,212.0,4.0,60296.0,125.6
1194,22127,14134.0,22127.0,2829.0,22.8,309.0,6.3,40133.0,83.6
1195,23000,1338404.0,23000.0,151458.0,11.6,23524.0,3.4,55579.0,100.0
1196,23001,107679.0,23001.0,12838.0,12.3,1828.0,3.3,49935.0,89.8
1197,23003,67111.0,23003.0,9988.0,15.3,1496.0,4.8,39450.0,71.0
1198,23005,293557.0,23005.0,23332.0,8.2,4436.0,2.7,71586.0,128.8
1199,23007,29897.0,23007.0,4141.0,14.5,581.0,4.0,49561.0,89.2
1200,23009,54811.0,23009.0,6233.0,11.6,1116.0,3.8,52148.0,93.8
1201,23011,122083.0,23011.0,13290.0,11.2,2024.0,3.2,52154.0,93.8
1202,23013,39771.0,23013.0,4209.0,11.0,663.0,3.2,56678.0,102.0
1203,23015,34342.0,23015.0,3751.0,11.1,568.0,3.3,56211.0,101.1
1204,23017,57618.0,23017.0,9490.0,16.7,1065.0,4.0,44243.0,79.6
1205,23019,151096.0,23019.0,21154.0,14.7,2920.0,3.8,47840.0,86.1
1206,23021,16800.0,23021.0,2883.0,17.5,311.0,4.2,40066.0,72.1
1207,23023,35634.0,23023.0,3059.0,8.7,527.0,2.7,65969.0,118.7
1208,23025,50592.0,23025.0,8011.0,16.1,1101.0,4.8,43755.0,78.7
1209,23027,39694.0,23027.0,5333.0,13.7,749.0,3.5,49482.0,89.0
1210,23029,31490.0,23029.0,5613.0,18.3,687.0,4.9,39522.0,71.1
1211,23031,206229.0,23031.0,18133.0,9.0,3455.0,3.0,65984.0,118.7
1212,24000,6042718.0,24000.0,538824.0,9.1,125485.0,3.9,83076.0,100.0
1213,24001,70975.0,24001.0,10570.0,16.7,1764.0,5.5,43535.0,52.4
1214,24003,576031.0,24003.0,39231.0,7.0,10343.0,3.3,97051.0,116.8
1215,24005,828431.0,24005.0,79482.0,9.9,18202.0,4.0,75836.0,91.3
1216,24009,92003.0,24009.0,4912.0,5.4,1739.0,3.5,106270.0,127.9
1217,24011,33304.0,24011.0,4320.0,13.2,688.0,3.8,56627.0,68.2
1218,24013,168429.0,24013.0,9828.0,6.0,3062.0,3.2,95956.0,115.5
1219,24015,102826.0,24015.0,8406.0,8.3,2317.0,4.4,72739.0,87.6
1220,24017,161503.0,24017.0,10487.0,6.6,3299.0,3.9,92616.0,111.5
1221,24019,31998.0,24019.0,4851.0,15.4,799.0,5.2,48682.0,58.6
1222,24021,255648.0,24021.0,15552.0,6.2,4598.0,3.5,95196.0,114.6
1223,24023,29163.0,24023.0,3483.0,12.2,737.0,4.8,49147.0,59.2
1224,24025,253956.0,24025.0,17528.0,7.0,5005.0,3.6,87959.0,105.9
1225,24027,323196.0,24027.0,16874.0,5.2,5529.0,3.0,116719.0,140.5
1226,24029,19383.0,24029.0,2329.0,12.9,444.0,4.3,55514.0,66.8
1227,24031,1052567.0,24031.0,72247.0,6.9,17560.0,3.2,107758.0,129.7
1228,24033,909308.0,24033.0,73777.0,8.3,20573.0,4.1,82445.0,99.2
1229,24035,50251.0,24035.0,3237.0,6.5,917.0,3.3,93751.0,112.8
1230,24037,112664.0,24037.0,8770.0,8.0,2102.0,3.8,89964.0,108.3
1231,24039,25675.0,24039.0,4758.0,23.4,644.0,6.9,42098.0,50.7
1232,24041,36968.0,24041.0,3377.0,9.2,733.0,3.7,64245.0,77.3
1233,24043,150926.0,24043.0,15871.0,11.1,3249.0,4.3,62556.0,75.3
1234,24045,103195.0,24045.0,14327.0,14.6,2676.0,5.2,54313.0,65.4
1235,24047,51823.0,24047.0,5300.0,10.4,2050.0,8.0,59266.0,71.3
1236,24510,602495.0,24510.0,109306.0,18.9,16454.0,5.7,50501.0,60.8
1237,25000,6902149.0,25000.0,668402.0,10.0,127048.0,3.3,79817.0,100.0
1238,25001,213413.0,25001.0,16661.0,8.0,4974.0,4.3,69001.0,86.4
1239,25003,126348.0,25003.0,13673.0,11.3,2669.0,4.0,58375.0,73.1
1240,25005,564022.0,25005.0,59147.0,10.8,12963.0,4.3,66005.0,82.7
1241,25007,17352.0,25007.0,1316.0,7.7,449.0,4.6,70224.0,88.0
1242,25009,790638.0,25009.0,82387.0,10.7,14703.0,3.4,76373.0,95.7
1243,25011,70963.0,25011.0,7395.0,10.6,1250.0,3.0,58992.0,73.9
1244,25013,470406.0,25013.0,76016.0,16.7,10659.0,4.6,52682.0,66.0
1245,25015,161355.0,25015.0,15397.0,11.1,2768.0,3.0,74456.0,93.3
1246,25017,1614714.0,25017.0,113717.0,7.3,24982.0,2.7,100374.0,125.8
1247,25019,11327.0,25019.0,669.0,5.9,332.0,4.4,97525.0,122.2
1248,25021,705388.0,25021.0,44959.0,6.5,11654.0,3.0,100184.0,125.5
1249,25023,518132.0,25023.0,31285.0,6.2,9970.0,3.5,89678.0,112.4
1250,25025,807252.0,25025.0,133144.0,17.5,13720.0,3.0,68743.0,86.1
1251,25027,830839.0,25027.0,72636.0,9.0,15956.0,3.5,71767.0,89.9
1252,26000,9995915.0,26000.0,1369235.0,14.0,203224.0,4.1,56640.0,100.0
1253,26001,10362.0,26001.0,1995.0,19.5,252.0,6.6,39862.0,70.4
1254,26003,9097.0,26003.0,1019.0,12.6,254.0,7.8,47441.0,83.8
1255,26005,117327.0,26005.0,12429.0,10.7,2033.0,3.3,62247.0,109.9
1256,26007,28360.0,26007.0,4277.0,15.3,684.0,5.1,42792.0,75.6
1257,26009,23365.0,26009.0,2439.0,10.6,568.0,5.6,56456.0,99.7
1258,26011,15041.0,26011.0,2360.0,15.9,425.0,7.1,42540.0,75.1
1259,26013,8320.0,26013.0,1126.0,15.4,194.0,6.1,43435.0,76.7
1260,26015,61157.0,26015.0,5100.0,8.5,1079.0,3.4,64121.0,113.2
1261,26017,103923.0,26017.0,16044.0,15.6,2410.0,4.8,50576.0,89.3
1262,26019,17753.0,26019.0,1812.0,10.3,484.0,5.5,51905.0,91.6
1263,26021,154141.0,26021.0,23151.0,15.3,3152.0,4.3,51509.0,90.9
1264,26023,43622.0,26023.0,6034.0,14.5,720.0,3.7,50477.0,89.1
1265,26025,134487.0,26025.0,22602.0,17.3,2646.0,4.2,48413.0,85.5
1266,26027,51653.0,26027.0,5727.0,11.2,992.0,4.1,55978.0,98.8
1267,26029,26244.0,26029.0,2756.0,10.6,622.0,4.7,54491.0,96.2
1268,26031,25413.0,26031.0,3359.0,13.4,983.0,9.2,48589.0,85.8
1269,26033,37517.0,26033.0,5608.0,17.1,1081.0,6.6,47380.0,83.7
1270,26035,30757.0,26035.0,6253.0,20.6,721.0,6.1,39394.0,69.6
1271,26037,79332.0,26037.0,5896.0,7.5,1303.0,3.2,70967.0,125.3
1272,26039,13901.0,26039.0,1862.0,13.6,331.0,6.0,46930.0,82.9
1273,26041,35857.0,26041.0,4380.0,12.4,905.0,5.3,49292.0,87.0
1274,26043,25383.0,26043.0,2703.0,10.8,479.0,3.8,52348.0,92.4
1275,26045,109826.0,26045.0,9987.0,9.3,1977.0,3.5,66716.0,117.8
1276,26047,33308.0,26047.0,2725.0,8.3,1037.0,5.9,58891.0,104.0
1277,26049,406892.0,26049.0,75251.0,18.8,8894.0,4.9,48370.0,85.4
1278,26051,25337.0,26051.0,3905.0,15.6,560.0,5.6,44635.0,78.8
1279,26053,15096.0,26053.0,2404.0,17.5,317.0,5.1,39934.0,70.5
1280,26055,92573.0,26055.0,8656.0,9.5,1811.0,3.7,64591.0,114.0
1281,26057,40599.0,26057.0,5679.0,16.2,832.0,4.7,48988.0,86.5
1282,26059,45749.0,26059.0,5958.0,13.5,834.0,4.0,50388.0,89.0
1283,26061,36219.0,26061.0,6316.0,19.0,824.0,5.1,42282.0,74.7
1284,26063,31166.0,26063.0,3876.0,12.6,729.0,4.6,45817.0,80.9
1285,26065,292735.0,26065.0,49916.0,18.1,5483.0,3.6,52837.0,93.3
1286,26067,64210.0,26067.0,5822.0,9.9,1037.0,3.4,61667.0,108.9
1287,26069,25081.0,26069.0,3724.0,15.1,642.0,6.4,41256.0,72.8
1288,26071,11117.0,26071.0,1531.0,14.2,287.0,5.6,40959.0,72.3
1289,26073,70562.0,26073.0,15106.0,23.4,1363.0,3.9,47056.0,83.1
1290,26075,158823.0,26075.0,20553.0,13.7,2930.0,3.9,52047.0,91.9
1291,26077,264870.0,26077.0,36927.0,14.4,4537.0,3.4,55881.0,98.7
1292,26079,17824.0,26079.0,2481.0,14.1,458.0,5.9,46068.0,81.3
1293,26081,653786.0,26081.0,72623.0,11.3,10654.0,3.0,61675.0,108.9
1294,26083,2113.0,26083.0,253.0,12.0,61.0,6.9,51641.0,91.2
1295,26085,11881.0,26085.0,2559.0,22.3,252.0,6.9,36044.0,63.6
1296,26087,88028.0,26087.0,8723.0,10.1,2137.0,5.2,65209.0,115.1
1297,26089,21764.0,26089.0,1519.0,7.0,445.0,4.2,67349.0,118.9
1298,26091,98266.0,26091.0,9668.0,10.4,1918.0,4.1,55762.0,98.4
1299,26093,191224.0,26093.0,9560.0,5.0,3383.0,3.3,84048.0,148.4
1300,26095,6283.0,26095.0,1063.0,20.7,150.0,6.2,43196.0,76.3
1301,26097,10787.0,26097.0,1431.0,13.4,495.0,9.7,46645.0,82.4
1302,26099,874759.0,26099.0,95731.0,11.0,18038.0,4.0,62191.0,109.8
1303,26101,24528.0,26101.0,3026.0,13.1,600.0,5.7,47401.0,83.7
1304,26103,66516.0,26103.0,8824.0,14.1,1583.0,4.9,54093.0,95.5
1305,26105,29100.0,26105.0,3455.0,12.1,676.0,4.9,51083.0,90.2
1306,26107,43545.0,26107.0,7368.0,18.4,920.0,5.0,45804.0,80.9
1307,26109,22983.0,26109.0,2810.0,12.4,446.0,4.0,46486.0,82.1
1308,26111,83209.0,26111.0,9217.0,11.3,1618.0,4.0,58057.0,102.5
1309,26113,15113.0,26113.0,1920.0,12.9,355.0,5.0,48413.0,85.5
1310,26115,150439.0,26115.0,14891.0,10.0,3169.0,4.2,62522.0,110.4
1311,26117,63968.0,26117.0,8709.0,14.3,1204.0,4.2,50396.0,89.0
1312,26119,9265.0,26119.0,1659.0,18.2,262.0,8.6,40650.0,71.8
1313,26121,173588.0,26121.0,26321.0,15.7,3557.0,4.5,49960.0,88.2
1314,26123,48892.0,26123.0,7522.0,15.6,1012.0,4.3,48860.0,86.3
1315,26125,1259201.0,26125.0,102052.0,8.2,22462.0,3.3,80319.0,141.8
1316,26127,26625.0,26127.0,4070.0,15.5,760.0,6.1,50374.0,88.9
1317,26129,20952.0,26129.0,3289.0,15.9,570.0,7.0,41201.0,72.7
1318,26131,5795.0,26131.0,810.0,14.1,165.0,7.8,40798.0,72.0
1319,26133,23341.0,26133.0,4032.0,17.6,483.0,4.4,45607.0,80.5
1320,26135,8276.0,26135.0,1408.0,17.1,191.0,6.4,38927.0,68.7
1321,26137,24665.0,26137.0,2771.0,11.4,606.0,5.2,51292.0,90.6
1322,26139,290494.0,26139.0,19087.0,6.8,4508.0,2.8,70420.0,124.3
1323,26141,12738.0,26141.0,1782.0,14.2,407.0,8.0,45502.0,80.3
1324,26143,23884.0,26143.0,4038.0,17.1,608.0,7.8,38613.0,68.2
1325,26145,190800.0,26145.0,31323.0,17.0,4152.0,4.8,48805.0,86.2
1326,26147,159337.0,26147.0,21745.0,13.8,3595.0,4.7,56557.0,99.9
1327,26149,61043.0,26149.0,8191.0,13.6,1055.0,3.7,52689.0,93.0
1328,26151,41182.0,26151.0,6477.0,15.9,1004.0,5.1,46184.0,81.5
1329,26153,8068.0,26153.0,1044.0,13.2,242.0,7.1,44887.0,79.2
1330,26155,68192.0,26155.0,7279.0,10.8,1432.0,4.3,54149.0,95.6
1331,26157,52516.0,26157.0,6580.0,12.7,1304.0,5.5,51113.0,90.2
1332,26159,75448.0,26159.0,11432.0,15.3,1726.0,4.8,57363.0,101.3
1333,26161,370963.0,26161.0,52258.0,15.0,5928.0,3.0,72267.0,127.6
1334,26163,1753893.0,26163.0,376649.0,21.7,41540.0,5.2,46440.0,82.0
1335,26165,33466.0,26165.0,4318.0,13.1,688.0,4.7,46396.0,81.9
1336,27000,5611179.0,27000.0,527445.0,9.6,89339.0,2.9,70295.0,100.0
1337,27001,15902.0,27001.0,2145.0,13.7,402.0,5.6,44016.0,62.6
1338,27003,353813.0,27003.0,19568.0,5.6,5432.0,2.8,82284.0,117.1
1339,27005,34371.0,27005.0,3764.0,11.1,661.0,3.6,59440.0,84.6
1340,27007,46847.0,27007.0,8220.0,18.4,988.0,4.1,47073.0,67.0
1341,27009,40545.0,27009.0,4074.0,10.2,757.0,3.5,61341.0,87.3
1342,27011,4989.0,27011.0,549.0,11.3,96.0,3.8,51058.0,72.6
1343,27013,67427.0,27013.0,9693.0,15.1,1011.0,2.5,58132.0,82.7
1344,27015,25111.0,27015.0,2008.0,8.4,488.0,3.4,60626.0,86.2
1345,27017,35837.0,27017.0,3454.0,10.1,729.0,4.1,60412.0,85.9
1346,27019,103551.0,27019.0,3945.0,3.8,1422.0,2.5,104248.0,148.3
1347,27021,29519.0,27021.0,3771.0,12.9,731.0,5.1,48651.0,69.2
1348,27023,11924.0,27023.0,1031.0,8.8,220.0,3.2,53540.0,76.2
1349,27025,55922.0,27025.0,3508.0,6.4,997.0,3.4,82814.0,117.8
1350,27027,63955.0,27027.0,7220.0,11.8,1025.0,2.9,65914.0,93.8
1351,27029,8810.0,27029.0,1107.0,12.8,364.0,8.1,51475.0,73.2
1352,27031,5393.0,27031.0,511.0,9.6,105.0,3.5,54465.0,77.5
1353,27033,11277.0,27033.0,1147.0,10.4,207.0,3.6,51788.0,73.7
1354,27035,64889.0,27035.0,8105.0,12.6,1264.0,3.9,53481.0,76.1
1355,27037,425423.0,27037.0,26434.0,6.3,6091.0,2.5,86403.0,122.9
1356,27039,20822.0,27039.0,1266.0,6.1,352.0,3.0,75955.0,108.1
1357,27041,37964.0,27041.0,3304.0,8.8,581.0,2.8,60979.0,86.7
1358,27043,13758.0,27043.0,1569.0,11.7,243.0,3.5,52560.0,74.8
1359,27045,21058.0,27045.0,2049.0,9.9,357.0,3.1,58761.0,83.6
1360,27047,30444.0,27047.0,2948.0,9.9,512.0,3.2,52010.0,74.0
1361,27049,46403.0,27049.0,3250.0,7.1,737.0,2.7,67039.0,95.4
1362,27051,6021.0,27051.0,583.0,9.9,131.0,4.0,54917.0,78.1
1363,27053,1259428.0,27053.0,127826.0,10.3,17457.0,2.5,76067.0,108.2
1364,27055,18578.0,27055.0,1560.0,8.5,299.0,2.9,59613.0,84.8
1365,27057,21332.0,27057.0,2535.0,12.0,490.0,5.0,55687.0,79.2
1366,27059,39966.0,27059.0,2987.0,7.6,788.0,3.7,73468.0,104.5
1367,27061,45108.0,27061.0,5206.0,11.8,1175.0,5.4,53143.0,75.6
1368,27063,9911.0,27063.0,864.0,8.8,167.0,2.9,57786.0,82.2
1369,27065,16207.0,27065.0,1800.0,11.3,489.0,5.5,56950.0,81.0
1370,27067,42855.0,27067.0,4854.0,11.5,726.0,2.9,60579.0,86.2
1371,27069,4248.0,27069.0,415.0,10.0,69.0,2.9,54438.0,77.4
1372,27071,12440.0,27071.0,1811.0,14.9,362.0,6.1,46281.0,65.8
1373,27073,6658.0,27073.0,619.0,9.5,128.0,3.6,52445.0,74.6
1374,27075,10658.0,27075.0,900.0,8.6,172.0,3.1,61015.0,86.8
1375,27077,3758.0,27077.0,383.0,10.4,91.0,3.8,52058.0,74.1
1376,27079,28494.0,27079.0,2191.0,7.8,662.0,4.1,67269.0,95.7
1377,27081,5673.0,27081.0,562.0,10.1,98.0,3.0,51305.0,73.0
1378,27083,25629.0,27083.0,3009.0,12.1,426.0,2.9,57690.0,82.1
1379,27085,35873.0,27085.0,2520.0,7.1,610.0,3.1,61959.0,88.1
1380,27087,5519.0,27087.0,1135.0,20.9,106.0,4.6,43162.0,61.4
1381,27089,9390.0,27089.0,764.0,8.2,315.0,5.8,58105.0,82.7
1382,27091,19785.0,27091.0,2677.0,13.7,323.0,3.1,50821.0,72.3
1383,27093,23141.0,27093.0,1715.0,7.5,458.0,3.5,66557.0,94.7
1384,27095,26139.0,27095.0,3163.0,12.4,619.0,4.8,53289.0,75.8
1385,27097,33169.0,27097.0,3307.0,10.1,823.0,4.7,57471.0,81.8
1386,27099,40011.0,27099.0,4567.0,11.6,547.0,2.7,53387.0,75.9
1387,27101,8276.0,27101.0,667.0,8.2,182.0,3.7,59938.0,85.3
1388,27103,34220.0,27103.0,2759.0,8.7,456.0,2.2,66209.0,94.2
1389,27105,21924.0,27105.0,2335.0,10.8,296.0,2.6,55766.0,79.3
1390,27107,6475.0,27107.0,691.0,10.9,145.0,4.3,48799.0,69.4
1391,27109,156277.0,27109.0,10908.0,7.1,2009.0,2.3,76001.0,108.1
1392,27111,58812.0,27111.0,5940.0,10.3,1128.0,3.6,53778.0,76.5
1393,27113,14178.0,27113.0,1278.0,9.2,369.0,4.2,57494.0,81.8
1394,27115,29483.0,27115.0,3319.0,12.0,720.0,4.8,50387.0,71.7
1395,27117,9047.0,27117.0,917.0,10.4,143.0,2.9,55378.0,78.8
1396,27119,31529.0,27119.0,3654.0,12.0,615.0,3.7,60180.0,85.6
1397,27121,11097.0,27121.0,919.0,8.4,166.0,2.6,60975.0,86.7
1398,27123,550210.0,27123.0,78160.0,14.6,7742.0,2.7,62937.0,89.5
1399,27125,3999.0,27125.0,423.0,10.7,115.0,5.2,54412.0,77.4
1400,27127,15249.0,27127.0,1409.0,9.4,274.0,3.6,56760.0,80.7
1401,27129,14612.0,27129.0,1505.0,10.5,345.0,3.9,59787.0,85.1
1402,27131,66523.0,27131.0,5718.0,9.6,1020.0,2.8,67024.0,95.3
1403,27133,9414.0,27133.0,815.0,8.9,132.0,2.3,63503.0,90.3
1404,27135,15150.0,27135.0,1261.0,8.5,265.0,3.3,60239.0,85.7
1405,27137,199754.0,27137.0,28232.0,14.7,3755.0,3.7,53833.0,76.6
1406,27139,147381.0,27139.0,7563.0,5.2,2062.0,2.5,101427.0,144.3
1407,27141,96036.0,27141.0,6098.0,6.5,1631.0,3.2,81850.0,116.4
1408,27143,15028.0,27143.0,1052.0,7.1,268.0,3.2,66209.0,94.2
1409,27145,159256.0,27145.0,18879.0,12.4,2643.0,2.9,60843.0,86.6
1410,27147,36803.0,27147.0,3491.0,9.6,605.0,2.9,65323.0,92.9
1411,27149,9753.0,27149.0,986.0,11.2,129.0,2.4,61929.0,88.1
1412,27151,9345.0,27151.0,936.0,10.2,184.0,3.7,51552.0,73.3
1413,27153,24582.0,27153.0,3017.0,12.4,525.0,3.9,58113.0,82.7
1414,27155,3308.0,27155.0,418.0,13.1,57.0,3.2,49773.0,70.8
1415,27157,21645.0,27157.0,1578.0,7.4,361.0,2.9,63633.0,90.5
1416,27159,13773.0,27159.0,1924.0,14.4,306.0,5.2,46312.0,65.9
1417,27161,18691.0,27161.0,1633.0,9.2,366.0,4.1,58335.0,83.0
1418,27163,259201.0,27163.0,10755.0,4.2,3558.0,2.5,95840.0,136.3
1419,27165,10980.0,27165.0,1152.0,10.7,225.0,3.5,51962.0,73.9
1420,27167,6254.0,27167.0,572.0,9.4,107.0,3.0,61387.0,87.3
1421,27169,50825.0,27169.0,6126.0,13.0,753.0,2.6,56076.0,79.8
1422,27171,136349.0,27171.0,6639.0,4.9,2219.0,3.0,87377.0,124.3
1423,27173,9795.0,27173.0,1124.0,11.7,161.0,3.0,56528.0,80.4
1424,28000,2986530.0,28000.0,571402.0,19.8,60729.0,4.8,44740.0,100.0
1425,28001,31192.0,28001.0,8478.0,29.4,696.0,6.2,33392.0,74.6
1426,28003,36925.0,28003.0,6559.0,18.2,667.0,4.1,40010.0,89.4
1427,28005,12326.0,28005.0,2706.0,22.2,270.0,6.0,38092.0,85.1
1428,28007,18365.0,28007.0,4272.0,23.7,393.0,5.7,36761.0,82.2
1429,28009,8271.0,28009.0,1807.0,22.1,171.0,5.6,35184.0,78.6
1430,28011,31333.0,28011.0,8715.0,29.4,764.0,6.1,33116.0,74.0
1431,28013,14436.0,28013.0,3026.0,21.3,257.0,4.3,39176.0,87.6
1432,28015,9911.0,28015.0,1710.0,17.9,196.0,5.5,42588.0,95.2
1433,28017,17171.0,28017.0,3383.0,20.3,349.0,5.0,37429.0,83.7
1434,28019,8278.0,28019.0,1668.0,20.4,182.0,4.8,38479.0,86.0
1435,28021,9002.0,28021.0,2827.0,36.3,271.0,9.2,29631.0,66.2
1436,28023,15604.0,28023.0,3351.0,21.6,334.0,5.6,41495.0,92.7
1437,28025,19386.0,28025.0,4170.0,21.9,470.0,6.0,38121.0,85.2
1438,28027,22628.0,28027.0,7893.0,35.9,592.0,6.8,29380.0,65.7
1439,28029,28543.0,28029.0,7364.0,26.5,614.0,5.5,38664.0,86.4
1440,28031,18853.0,28031.0,4910.0,26.5,362.0,4.4,36083.0,80.7
1441,28033,182001.0,28033.0,16255.0,9.0,3384.0,3.8,68126.0,152.3
1442,28035,75036.0,28035.0,17341.0,24.0,1494.0,4.4,39061.0,87.3
1443,28037,7788.0,28037.0,1551.0,20.1,167.0,6.0,39508.0,88.3
1444,28039,24250.0,28039.0,3802.0,16.1,565.0,6.4,47246.0,105.6
1445,28041,13586.0,28041.0,2485.0,22.6,264.0,6.2,42022.0,93.9
1446,28043,21055.0,28043.0,4621.0,22.3,410.0,4.3,39633.0,88.6
1447,28045,47334.0,28045.0,8181.0,17.5,937.0,5.0,49843.0,111.4
1448,28047,206650.0,28047.0,40288.0,20.0,3917.0,4.5,45355.0,101.4
